game_id,timestamp,player_count
10,1341100800000,53967
10,1343779200000,53685
10,1346457600000,55321
10,1349049600000,56053
10,1351728000000,56957
10,1354320000000,61189
10,1356998400000,65188
10,1359676800000,60134
10,1362096000000,49412
10,1364774400000,43856
10,1367366400000,36913
10,1370044800000,35960
10,1372636800000,34412
10,1375315200000,34230
10,1377993600000,36983
10,1380585600000,36655
10,1383264000000,39826
10,1385856000000,40743
10,1388534400000,44491
10,1391212800000,41945
10,1393632000000,39230
10,1396310400000,35774
10,1398902400000,33755
10,1401580800000,31392
10,1404172800000,30469
10,1406851200000,29564
10,1409529600000,30379
10,1412121600000,31690
10,1414800000000,33495
10,1417392000000,36393
10,1420070400000,37018
10,1422748800000,34453
10,1425168000000,33107
10,1427846400000,30333
10,1430438400000,26466
10,1433116800000,24177
10,1435708800000,23624
10,1438387200000,22650
10,1441065600000,23130
10,1443657600000,24278
10,1446336000000,26133
10,1448928000000,27926
10,1451606400000,29670
10,1454284800000,29617
10,1456790400000,28136
10,1459468800000,24994
10,1462060800000,22998
10,1464739200000,22585
10,1467331200000,21136
10,1470009600000,21491
10,1472688000000,21984
10,1475280000000,23413
10,1477958400000,24792
10,1480550400000,26909
10,1483228800000,29300
10,1485907200000,28071
10,1488326400000,26577
10,1491004800000,22842
10,1493596800000,21838
10,1496275200000,20229
10,1498867200000,20303
10,1501545600000,18292
10,1504224000000,18685
10,1506816000000,20764
10,1509494400000,24734
10,1512086400000,25689
10,1514764800000,27589
10,1517443200000,26135
10,1519862400000,25812
10,1522540800000,22637
10,1525132800000,18895
10,1527811200000,18604
10,1530403200000,18703
10,1533081600000,17093
10,1535760000000,17531
10,1538352000000,18183
10,1541030400000,20591
10,1543622400000,21858
10,1546300800000,22902
10,1548979200000,21432
10,1551398400000,19302
10,1554076800000,17373
10,1556668800000,16503
10,1559347200000,14925
10,1561939200000,15309
10,1564617600000,14902
10,1567296000000,14661
10,1569888000000,14937
10,1572566400000,15994
10,1575158400000,18196
10,1577836800000,19141
10,1580515200000,17705
10,1583020800000,30500
10,1585699200000,31782
10,1588291200000,29589
10,1590969600000,21446
10,1593561600000,18159
10,1596240000000,16485
10,1598918400000,16041
10,1601510400000,17908
10,1604188800000,20908
10,1606780800000,22645
10,1609459200000,23762
10,1612137600000,21626
10,1614556800000,22140
10,1617235200000,21562
10,1619827200000,18089
10,1622505600000,16391
10,1625097600000,14972
10,1627776000000,14064
10,1630454400000,14559
10,1633046400000,15631
10,1635724800000,16321
10,1638316800000,16534
10,1640995200000,18392
10,1643673600000,18714
10,1646092800000,16745
10,1648771200000,16636
10,1651363200000,14189
10,1654041600000,13707
10,1656633600000,14019
10,1659312000000,13191
10,1661990400000,13455
10,1664582400000,13709
10,1667260800000,15888
10,1669852800000,16245
10,1672531200000,17136
10,1674432000000,15427
10,1674518400000,15770
10,1674604800000,15118
10,1674691200000,15025
10,1674777600000,15486
10,1674864000000,15989
10,1674950400000,16269
10,1675036800000,15175
10,1675123200000,15158
10,1675209600000,14883
10,1675296000000,15136
10,1675382400000,15236
10,1675468800000,16101
10,1675555200000,16364
10,1675641600000,14953
10,1675728000000,14815
10,1675814400000,14551
10,1675900800000,13992
10,1675987200000,14757
10,1676073600000,15815
10,1676160000000,16122
10,1676246400000,14835
10,1676332800000,14265
10,1676419200000,14631
10,1676505600000,14445
10,1676592000000,15000
10,1676678400000,15417
10,1676764800000,15689
10,1676851200000,15043
10,1676937600000,15058
10,1677024000000,14678
10,1677110400000,14325
10,1677196800000,14715
10,1677283200000,15397
10,1677369600000,15766
10,1677456000000,14777
10,1677542400000,14331
10,1677628800000,14107
10,1677715200000,14045
10,1677801600000,14563
10,1677888000000,15193
10,1677974400000,15577
10,1678060800000,14544
10,1678147200000,14607
10,1678233600000,13650
10,1678320000000,13992
10,1678406400000,14772
10,1678492800000,15346
10,1678579200000,15520
10,1678665600000,14233
10,1678752000000,13961
10,1678838400000,13535
10,1678924800000,13803
10,1679011200000,14517
10,1679097600000,15172
10,1679184000000,15828
10,1679270400000,14819
10,1679356800000,14843
10,1679443200000,14545
10,1679529600000,14565
10,1679572856000,8678
10,1679576502000,10098
10,1679580052000,11175
10,1679583641000,11958
10,1679587250000,12414
10,1679590862000,12829
10,1679594514000,13890
10,1679598107000,14565
10,1679601710000,13757
10,1679605309000,11729
10,1679608907000,9717
10,1679612517000,8102
10,1679616098000,6747
10,1679619718000,6087
10,1679623317000,5887
10,1679626932000,5933
10,1679630474000,5404
10,1679634049000,4965
10,1679637644000,4696
10,1679641299000,4903
10,1679644842000,5380
10,1679648505000,6084
10,1679652033000,6760
10,1679655643000,7496
10,1679659266000,8811
10,1679662846000,9954
10,1679666454000,11089
10,1679670089000,11793
10,1679673692000,12618
10,1679677304000,13172
10,1679680908000,14048
10,1679684514000,14803
10,1679688139000,14455
10,1679691706000,13104
10,1679695316000,11469
10,1679698941000,9646
10,1679702519000,8121
10,1679706112000,7117
10,1679709706000,6478
10,1679713256000,6355
10,1679716876000,5903
10,1679720443000,5499
10,1679724108000,5411
10,1679727684000,5766
10,1679731308000,6450
10,1679734905000,7204
10,1679738468000,8247
10,1679742173000,9108
10,1679745715000,10206
10,1679749288000,11420
10,1679752907000,12355
10,1679756460000,13295
10,1679760129000,13577
10,1679763715000,13961
10,1679767314000,14740
10,1679770976000,15144
10,1679774507000,14897
10,1679778121000,13817
10,1679781699000,11912
10,1679785311000,10121
10,1679788870000,8508
10,1679792548000,7305
10,1679796111000,6635
10,1679799710000,6346
10,1679803317000,6081
10,1679806908000,5757
10,1679810505000,5651
10,1679814109000,6030
10,1679817670000,6872
10,1679821289000,7982
10,1679824929000,9250
10,1679828515000,10296
10,1679832110000,11469
10,1679835697000,12803
10,1679839310000,13627
10,1679842914000,14355
10,1679846459000,14802
10,1679850080000,14672
10,1679853715000,15479
10,1679857309000,15534
10,1679860911000,14249
10,1679864507000,12197
10,1679868108000,9693
10,1679871729000,8207
10,1679875255000,7129
10,1679878891000,6571
10,1679882528000,6089
10,1679886114000,5579
10,1679889697000,4905
10,1679893302000,4454
10,1679896895000,4265
10,1679900508000,4663
10,1679904154000,5176
10,1679907674000,5795
10,1679911259000,6626
10,1679914856000,7369
10,1679918436000,8434
10,1679922095000,9787
10,1679925703000,11039
10,1679929313000,12147
10,1679932903000,12820
10,1679936513000,13367
10,1679940077000,14616
10,1679943719000,14536
10,1679947370000,13267
10,1679950913000,11134
10,1679954495000,9234
10,1679958055000,7833
10,1679961774000,6768
10,1679965292000,6235
10,1679968919000,5963
10,1679972465000,5709
10,1679976090000,5151
10,1679979714000,4627
10,1679983254000,4469
10,1679986870000,4658
10,1679990450000,5235
10,1679994066000,5963
10,1679997629000,6583
10,1680001281000,7435
10,1680004856000,8524
10,1680008515000,9942
10,1680012096000,11078
10,1680015697000,12274
10,1680019264000,12989
10,1680022860000,13447
10,1680026470000,14540
10,1680030097000,14725
10,1680033709000,13613
10,1680037306000,11323
10,1680040910000,9213
10,1680044472000,7903
10,1680048111000,6370
10,1680051640000,6080
10,1680055271000,5869
10,1680058911000,5630
10,1680062476000,4890
10,1680066054000,4374
10,1680069692000,4325
10,1680073252000,4391
10,1680076911000,5038
10,1680080490000,5821
10,1680084082000,6583
10,1680087656000,7500
10,1680091291000,8448
10,1680094906000,9729
10,1680098457000,10990
10,1680102060000,11988
10,1680105675000,12801
10,1680109233000,13198
10,1680112891000,14276
10,1680116480000,14710
10,1680120106000,13564
10,1680123715000,10903
10,1680127327000,8853
10,1680130916000,7558
10,1680134502000,6678
10,1680138128000,6207
10,1680141694000,5936
10,1680145276000,5539
10,1680148917000,4992
10,1680152499000,4485
10,1680156072000,4345
10,1680159642000,4494
10,1680163250000,5029
10,1680166835000,5791
10,1680170454000,6522
10,1680174036000,7267
10,1680177702000,8370
10,1680181305000,9772
10,1680184896000,11030
10,1680188441000,12008
10,1680192070000,12497
10,1680195654000,13025
10,1680199320000,13976
10,1680202910000,14615
10,1680206486000,13097
10,1680210106000,11005
10,1680213697000,8987
10,1680217294000,7714
10,1680220861000,6708
10,1680224467000,6129
10,1680228114000,5770
10,1680231715000,5699
10,1680235314000,5054
10,1680238861000,4609
10,1680242443000,4459
10,1680246062000,4663
10,1680249652000,5230
10,1680253251000,5961
10,1680256885000,6662
10,1680260475000,7520
10,1680264057000,8686
10,1680267653000,9957
10,1680271252000,11200
10,1680274895000,11968
10,1680278517000,12628
10,1680282050000,13351
10,1680285708000,14358
10,1680289294000,15350
10,1680292896000,14715
10,1680296510000,13038
10,1680300101000,10677
10,1680303712000,8904
10,1680307348000,7625
10,1680310907000,6679
10,1680314511000,6184
10,1680318112000,6190
10,1680321665000,5959
10,1680325297000,5575
10,1680328885000,5435
10,1680332498000,5828
10,1680336053000,6495
10,1680339673000,7447
10,1680343350000,8284
10,1680346856000,9255
10,1680350435000,10352
10,1680354106000,11332
10,1680357713000,12319
10,1680361248000,13199
10,1680364922000,13894
10,1680368515000,13908
10,1680372097000,14753
10,1680375677000,15120
10,1680379313000,14717
10,1680382909000,13501
10,1680386477000,11699
10,1680390115000,9696
10,1680393688000,8013
10,1680397310000,6854
10,1680400918000,6347
10,1680404510000,6059
10,1680408075000,5912
10,1680411663000,5587
10,1680415300000,5542
10,1680418905000,6056
10,1680422535000,7127
10,1680426087000,8125
10,1680429703000,9208
10,1680433285000,10268
10,1680436901000,11395
10,1680440473000,12637
10,1680444075000,13577
10,1680447716000,14492
10,1680451287000,14745
10,1680454913000,14849
10,1680458510000,15526
10,1680462094000,15167
10,1680465656000,13883
10,1680469320000,11887
10,1680472869000,9750
10,1680476515000,8181
10,1680480111000,7116
10,1680483647000,6665
10,1680487276000,6193
10,1680490913000,5716
10,1680494505000,5078
10,1680498106000,4523
10,1680501738000,4474
10,1680505306000,4594
10,1680508843000,5031
10,1680512428000,5706
10,1680516053000,6332
10,1680519626000,7226
10,1680523294000,8297
10,1680526851000,9270
10,1680530487000,10700
10,1680534045000,11736
10,1680537649000,12548
10,1680541232000,13065
10,1680544896000,14168
10,1680548471000,14269
10,1680552091000,13129
10,1680555695000,11190
10,1680559306000,9034
10,1680562853000,7754
10,1680566497000,6943
10,1680570102000,6460
10,1680573665000,6099
10,1680577224000,5839
10,1680580901000,5235
10,1680584456000,4641
10,1680588036000,4449
10,1680591639000,4714
10,1680595294000,5095
10,1680598900000,5773
10,1680602478000,6457
10,1680606104000,7226
10,1680609651000,8429
10,1680613286000,9549
10,1680616856000,10823
10,1680620483000,11930
10,1680624048000,12893
10,1680627636000,13406
10,1680631306000,14451
10,1680634846000,14435
10,1680638434000,13050
10,1680642054000,11044
10,1680645725000,9002
10,1680649268000,7116
10,1680652905000,6505
10,1680656460000,6109
10,1680660062000,5940
10,1680663701000,5772
10,1680667253000,5218
10,1680670854000,4739
10,1680674430000,4632
10,1680678101000,4853
10,1680681692000,5432
10,1680685241000,6048
10,1680688854000,6689
10,1680692491000,7446
10,1680696038000,8429
10,1680699662000,9615
10,1680703256000,10715
10,1680706823000,11439
10,1680710500000,12033
10,1680714043000,12473
10,1680717657000,13566
10,1680721282000,13444
10,1680724855000,11980
10,1680728512000,10465
10,1680732121000,8937
10,1680735700000,7498
10,1680739290000,6569
10,1680742880000,6038
10,1680746439000,5780
10,1680750049000,5763
10,1680753651000,5306
10,1680757247000,5002
10,1680760877000,4701
10,1680764450000,4839
10,1680768047000,5262
10,1680771630000,5826
10,1680775277000,6529
10,1680778880000,7273
10,1680782460000,8375
10,1680786030000,9578
10,1680789673000,10889
10,1680793340000,11841
10,1680796902000,12450
10,1680800516000,12922
10,1680804048000,13959
10,1680807684000,14331
10,1680811327000,13389
10,1680814926000,11553
10,1680818448000,9423
10,1680822087000,7954
10,1680825706000,6981
10,1680829334000,6196
10,1680833015000,5907
10,1680836454000,5949
10,1680840065000,5636
10,1680843653000,5245
10,1680847231000,5012
10,1680850830000,5143
10,1680854478000,5576
10,1680858080000,6152
10,1680861710000,6943
10,1680865247000,7769
10,1680868908000,8818
10,1680872427000,9881
10,1680876056000,11332
10,1680879655000,12427
10,1680883264000,12988
10,1680886849000,13554
10,1680890487000,14641
10,1680894177000,15057
10,1680897692000,14522
10,1680901264000,12806
10,1680904914000,10898
10,1680908514000,9214
10,1680912113000,7731
10,1680915718000,6835
10,1680919292000,6382
10,1680922897000,6271
10,1680926507000,5948
10,1680930121000,5815
10,1680933666000,5670
10,1680937244000,5812
10,1680940832000,6440
10,1680944460000,7231
10,1680948060000,8107
10,1680951657000,8810
10,1680955249000,9570
10,1680958919000,10830
10,1680962511000,11811
10,1680966163000,12439
10,1680969677000,12975
10,1680973258000,13226
10,1680976905000,14017
10,1680980519000,14481
10,1680984081000,14079
10,1680987714000,12845
10,1680991322000,11217
10,1680994909000,9424
10,1680998509000,8160
10,1681002078000,7009
10,1681005694000,6313
10,1681009373000,5933
10,1681012899000,5859
10,1681016477000,5706
10,1681020044000,5822
10,1681023681000,6303
10,1681027271000,6940
10,1681030881000,7743
10,1681034457000,8545
10,1681038102000,9470
10,1681041702000,10499
10,1681045268000,11610
10,1681048856000,12363
10,1681052520000,13036
10,1681056102000,13382
10,1681059705000,13380
10,1681063312000,14295
10,1681066865000,14147
10,1681070457000,13414
10,1681074081000,11879
10,1681077694000,9944
10,1681081313000,8290
10,1681084894000,7174
10,1681088478000,6407
10,1681092119000,5929
10,1681095711000,5426
10,1681099300000,4806
10,1681102888000,4373
10,1681106504000,4299
10,1681110099000,4561
10,1681113697000,5147
10,1681117231000,5810
10,1681120824000,6538
10,1681124507000,7317
10,1681128056000,8452
10,1681131653000,9586
10,1681135233000,10802
10,1681138831000,11685
10,1681142447000,12258
10,1681146114000,12540
10,1681149674000,13389
10,1681153255000,13537
10,1681156912000,12649
10,1681160503000,10783
10,1681164101000,8901
10,1681167661000,7601
10,1681171300000,6830
10,1681174906000,6212
10,1681178453000,5958
10,1681182175000,5707
10,1681185687000,4935
10,1681189241000,4435
10,1681192894000,4255
10,1681196436000,4515
10,1681200050000,4998
10,1681203743000,5586
10,1681207293000,6414
10,1681210857000,7052
10,1681214452000,7932
10,1681218073000,8990
10,1681221649000,10147
10,1681225255000,11031
10,1681228894000,11711
10,1681232458000,12348
10,1681236073000,13262
10,1681239641000,13405
10,1681243321000,11768
10,1681246912000,9843
10,1681250582000,8560
10,1681254068000,6701
10,1681257690000,6375
10,1681261335000,5704
10,1681264913000,5538
10,1681268512000,5422
10,1681272081000,4857
10,1681275735000,4311
10,1681279299000,4135
10,1681282858000,4376
10,1681286476000,4907
10,1681290051000,5445
10,1681293690000,6046
10,1681297227000,6750
10,1681300881000,7893
10,1681304429000,8917
10,1681308062000,10161
10,1681311702000,11069
10,1681315286000,11689
10,1681318886000,12086
10,1681322485000,13052
10,1681326050000,13067
10,1681329776000,11394
10,1681333269000,9441
10,1681336915000,8307
10,1681340436000,7206
10,1681344055000,6331
10,1681347688000,5559
10,1681351256000,5454
10,1681354882000,5464
10,1681358467000,4842
10,1681362083000,4305
10,1681365698000,4132
10,1681369247000,4358
10,1681372852000,4887
10,1681376433000,5376
10,1681380035000,5957
10,1681383705000,6788
10,1681387282000,7687
10,1681390910000,8777
10,1681394499000,9862
10,1681398028000,10624
10,1681401662000,11477
10,1681405278000,11724
10,1681408942000,0
10,1681412451000,12960
10,1681416063000,12101
10,1681419680000,10166
10,1681423285000,8656
10,1681426855000,7241
10,1681430458000,6234
10,1681434031000,5776
10,1681437635000,5716
10,1681441228000,5475
10,1681444859000,4990
10,1681448441000,4460
10,1681452071000,4302
10,1681455673000,4502
10,1681459251000,5015
10,1681462824000,5707
10,1681466474000,6473
10,1681470048000,7294
10,1681473709000,8303
10,1681477301000,9186
10,1681480833000,10293
10,1681484487000,11270
10,1681488041000,11981
10,1681491679000,12435
10,1681495256000,13481
10,1681498855000,13796
10,1681502456000,13158
10,1681506242000,11816
10,1681509718000,10215
10,1681513256000,8629
10,1681516892000,7464
10,1681520493000,6367
10,1681524085000,6155
10,1681527658000,6009
10,1681531253000,5707
10,1681534867000,5336
10,1681538424000,5221
10,1681542040000,5538
10,1681545626000,6061
10,1681549249000,6962
10,1681552851000,7760
10,1681556511000,8441
10,1681560090000,9601
10,1681563681000,10433
10,1681567253000,11461
10,1681570888000,12199
10,1681574505000,12802
10,1681578086000,13184
10,1681581711000,13752
10,1681585317000,13953
10,1681588860000,13510
10,1681592516000,12162
10,1681596076000,10778
10,1681599702000,9048
10,1681603320000,7840
10,1681606909000,6780
10,1681610513000,6249
10,1681614116000,6171
10,1681617677000,5968
10,1681621292000,5698
10,1681624863000,5775
10,1681628450000,6120
10,1681632049000,6676
10,1681635676000,7578
10,1681639285000,8390
10,1681642838000,9092
10,1681646456000,9980
10,1681650053000,11077
10,1681653690000,11955
10,1681657254000,12782
10,1681660906000,13143
10,1681664517000,13009
10,1681668102000,13723
10,1681671712000,13742
10,1681675313000,12762
10,1681678883000,11157
10,1681682514000,9448
10,1681686124000,8070
10,1681689695000,6964
10,1681693307000,6310
10,1681696890000,5919
10,1681700514000,5362
10,1681704107000,4815
10,1681707653000,4442
10,1681711247000,4388
10,1681714848000,4640
10,1681718447000,5122
10,1681722021000,5884
10,1681725674000,6734
10,1681729231000,7583
10,1681732894000,8603
10,1681736496000,9691
10,1681740030000,10690
10,1681743703000,11320
10,1681747289000,12034
10,1681750905000,12201
10,1681754456000,13132
10,1681758037000,13212
10,1681761723000,12130
10,1681765255000,10337
10,1681768851000,8471
10,1681772475000,7396
10,1681776101000,6737
10,1681779681000,6264
10,1681783264000,6022
10,1681786885000,5764
10,1681790454000,5030
10,1681794072000,4438
10,1681797655000,4384
10,1681801254000,4600
10,1681804887000,5149
10,1681808426000,5720
10,1681812023000,6419
10,1681815665000,7254
10,1681819251000,8166
10,1681822887000,9356
10,1681826513000,10322
10,1681830095000,11207
10,1681833655000,11887
10,1681837293000,12315
10,1681840831000,13057
10,1681844424000,13356
10,1681848103000,11725
10,1681851650000,10181
10,1681855252000,8817
10,1681858886000,7487
10,1681862543000,6744
10,1681866063000,5942
10,1681869658000,5847
10,1681873277000,5780
10,1681876827000,5159
10,1681880454000,4683
10,1681884051000,4455
10,1681887626000,4608
10,1681891239000,5062
10,1681894848000,5626
10,1681898437000,6273
10,1681902054000,6958
10,1681905707000,8081
10,1681909266000,9150
10,1681912847000,10129
10,1681916449000,11088
10,1681920089000,11883
10,1681923655000,12156
10,1681927260000,12983
10,1681930893000,12956
10,1681934467000,11660
10,1681938118000,9899
10,1681941697000,8848
10,1681945327000,2221
10,1681948881000,6613
10,1681952458000,5803
